,id,source_url,xiaoqu_url,total_price,unit_price,down_payment,monthly_cost,lat,lng
187,187,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
188,188,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
189,189,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
190,190,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
191,191,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
192,192,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
193,193,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
194,194,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
195,195,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
196,196,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
197,197,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
198,198,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
199,199,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
200,200,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
201,201,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
202,202,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
203,203,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
204,204,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
205,205,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
206,206,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
207,207,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
208,208,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
209,209,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
210,210,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
211,211,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
212,212,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
213,213,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
214,214,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
215,215,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
216,216,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
217,217,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
218,218,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
219,219,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
220,220,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
221,221,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
222,222,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
223,223,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
224,224,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
225,225,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
226,226,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
227,227,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
228,228,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
229,229,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
230,230,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
231,231,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
232,232,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
233,233,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
234,234,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
235,235,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
236,236,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
237,237,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
238,238,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
239,239,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
240,240,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
241,241,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
242,242,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
243,243,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
244,244,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
245,245,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
246,246,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
247,247,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
248,248,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
249,249,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
250,250,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
251,251,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
252,252,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
253,253,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
254,254,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
255,255,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
256,256,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
257,257,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
258,258,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
259,259,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
260,260,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
261,261,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
262,262,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
263,263,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
264,264,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
265,265,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
266,266,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
267,267,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
268,268,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
269,269,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
270,270,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
271,271,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
272,272,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
273,273,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
274,274,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
275,275,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
276,276,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
277,277,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
278,278,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
279,279,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
280,280,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
281,281,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
282,282,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
283,283,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
284,284,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
285,285,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
286,286,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
287,287,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
288,288,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
289,289,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
290,290,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
291,291,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
292,292,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
293,293,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
294,294,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
295,295,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
296,296,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
297,297,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
298,298,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
299,299,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
300,300,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
301,301,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
302,302,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
303,303,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
304,304,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
305,305,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
306,306,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
307,307,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
308,308,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
309,309,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
310,310,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
311,311,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
312,312,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
313,313,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
314,314,http://cq.lianjia.com/ershoufang/CQSP92019581.html,http://cq.lianjia.com/xiaoqu/3611058134956/,100,7875,30,3715,106.488975,29.560175
315,315,http://cq.lianjia.com/ershoufang/CQSP92416722.html,http://cq.lianjia.com/xiaoqu/3611060388358/,75,8523,22,2786,106.488975,29.560175
316,316,http://cq.lianjia.com/ershoufang/CQSP91635095.html,http://cq.lianjia.com/xiaoqu/3611063096059/,47,7967,14,1746,106.488975,29.560175
317,317,http://cq.lianjia.com/ershoufang/CQSP91705564.html,http://cq.lianjia.com/xiaoqu/3611060457172/,96,8276,28,3566,0,0
318,318,http://cq.lianjia.com/ershoufang/CQSP92053142.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,8553,19,2415,0,0
319,319,http://cq.lianjia.com/ershoufang/CQSP92420154.html,http://cq.lianjia.com/xiaoqu/3611058219010/,72,11429,21,2675,106.478968,29.563674
320,320,http://cq.lianjia.com/ershoufang/CQSP92418439.html,http://cq.lianjia.com/xiaoqu/3611060457172/,34,7907,10,1263,0,0
321,321,http://cq.lianjia.com/ershoufang/CQSP92389866.html,http://cq.lianjia.com/xiaoqu/3611060401147/,68,8718,20,2526,0,0
322,322,http://cq.lianjia.com/ershoufang/CQSP92412243.html,http://cq.lianjia.com/xiaoqu/3611060388358/,90,7615,27,3344,106.488975,29.560175
323,323,http://cq.lianjia.com/ershoufang/CQSP92372714.html,http://cq.lianjia.com/xiaoqu/3611058134956/,67,6980,20,2489,106.488975,29.560175
324,324,http://cq.lianjia.com/ershoufang/CQSP92414040.html,http://cq.lianjia.com/xiaoqu/3611060401147/,42,8077,12,1560,0,0
325,325,http://cq.lianjia.com/ershoufang/CQSP92404769.html,http://cq.lianjia.com/xiaoqu/3611063775981/,90,10159,27,3344,106.488975,29.560175
326,326,http://cq.lianjia.com/ershoufang/CQSP92418175.html,http://cq.lianjia.com/xiaoqu/3611063775981/,60,7229,18,2229,106.488975,29.560175
327,327,http://cq.lianjia.com/ershoufang/CQSP92384263.html,http://cq.lianjia.com/xiaoqu/3611059553461/,30,6123,9,1115,106.478402,29.557803
328,328,http://cq.lianjia.com/ershoufang/CQSP92079642.html,http://cq.lianjia.com/xiaoqu/3611060402684/,80,7921,24,2972,106.488975,29.560175
329,329,http://cq.lianjia.com/ershoufang/CQSP90417369.html,http://cq.lianjia.com/xiaoqu/3611060457172/,70,7955,21,2601,0,0
330,330,http://cq.lianjia.com/ershoufang/CQSP91080423.html,http://cq.lianjia.com/xiaoqu/3611058134956/,98,7314,29,3641,106.488975,29.560175
331,331,http://cq.lianjia.com/ershoufang/CQSP92046903.html,http://cq.lianjia.com/xiaoqu/3611060388358/,81,7500,24,3009,106.488975,29.560175
332,332,http://cq.lianjia.com/ershoufang/CQSP92054696.html,http://cq.lianjia.com/xiaoqu/3611058134956/,105,6442,31,3901,106.488975,29.560175
333,333,http://cq.lianjia.com/ershoufang/CQSP91903386.html,http://cq.lianjia.com/xiaoqu/3611058219010/,82,9319,24,3046,106.478968,29.563674
334,334,http://cq.lianjia.com/ershoufang/CQSP91992113.html,http://cq.lianjia.com/xiaoqu/3611058134956/,65,6373,19,2415,106.488975,29.560175
335,335,http://cq.lianjia.com/ershoufang/CQSP91848743.html,http://cq.lianjia.com/xiaoqu/3611060457172/,61,6778,18,2266,0,0
336,336,http://cq.lianjia.com/ershoufang/CQSP92067897.html,http://cq.lianjia.com/xiaoqu/3611060457172/,65,7472,19,2415,0,0
